id,store_name,store_number,contact_info,address,state,country,county,email,store_hours,dealer_website,image,additional_information,lat,lng,so_id
24005,Lakes Area Pregnancy Support Center,na,na,"315 E River Rd, Ste 1
Brainerd, MN 56401",Minnesota,United States,Crow Wing,na,na,na,na,na,46.3552,-94.2078,1
24004,Northwoods Pregnancy Center,na,na,"2300 Bemidji Ave N
Bemidji, MN 56601",Minnesota,United States,Beltrami,na,na,na,na,na,47.491,-94.8802,2
24003,Rachel's Hope Southern Minnesota Women's Center,na,na,"808 Oakland Ave
Austin, MN 55912",Minnesota,United States,Mower,na,na,na,na,na,43.6668,-92.9845,1
24002,Pregnancy Choices,na,na,"15010 Glazier Ave, Ste 104
Apple Valley, MN 55124",Minnesota,United States,Dakota,na,na,na,na,na,44.7323,-93.2153,2
24001,Women's Care Center,na,na,"1902 5th Ave N, Ste 3
Anoka, MN 55303",Minnesota,United States,Anoka,na,na,na,na,na,45.1977,-93.3872,2
23113,Catholic Charities West Michigan,na,na,"601 E Washington St, Ste A Ionia, MI 48846",Michigan,United States,Ionia,na,na,na,na,na,42.9845,-85.0493,1
23112,Catholic Charities West Michigan,na,na,"605 S Third Ave, Ste AA Big Rapids, MI 49307",Michigan,United States,Mecosta,na,na,na,na,na,43.6955,-85.4673,1
23111,Catholic Charities West Michigan,na,na,"5868 W US 10 Ludington, MI 49431",Michigan,United States,Mason,na,na,na,na,na,43.9562,-86.4259,1
23110,Catholic Charities West Michigan,na,na,"806 Hastings St, Ste R Traverse City, MI 49686",Michigan,United States,Grand Traverse,na,na,na,na,na,44.7535,-85.5934,1
23109,Catholic Charities West Michigan,na,na,"1095 Third St, Ste 125 Muskegon, MI 48441",Michigan,United States,Muskegon,na,na,na,na,na,43.2323,-86.2502,1
23108,Care Clinic,na,na,"325 S Pine St
Ishpeming, MI 49849",Michigan,United States,Marquette,na,na,na,na,na,46.4881,-87.6693,2
23107,Alpha Family Center of Lake Odessa,na,na,"1040 Fourth Ave
Lake Odessa, MI 48849",Michigan,United States,Ionia,na,na,na,na,na,42.7834,-85.1379,2
23106,Life Plan,na,na,"204 W Main St
Benton Harbor, MI 49022",Michigan,United States,Berrien,na,na,na,na,na,42.115,-86.4585,2
23105,Catholic Charities West Michigan,na,na,"406 N State St
Stanton, MI 48888",Michigan,United States,Montcalm,na,na,na,na,na,43.2962,-85.0844,1
23104,Catholic Charities West Michigan,na,na,"1195 E Wilcox
White Cloud, MI 49349",Michigan,United States,Newaygo,na,na,na,na,na,43.5503,-85.772,1
23103,Catholic Charities West Michigan,na,na,"185 E Main St, Ste 102
Benton Harbor, MI 49022",Michigan,United States,Berrien,na,na,na,na,na,42.1166,-86.4539,1
23102,Catholic Charities West Michigan,na,na,"456 Century Lane
Holland, MI 49423",Michigan,United States,Ottawa,na,na,na,na,na,42.7808,-86.0871,1
23101,Life Outreach Center,na,na,"10 E Broad St
L'Anse, MI 49946",Michigan,United States,Baraga,na,na,na,na,na,46.7574,-88.4542,1
23100,Life Outreach Center,na,na,"300B Quincy St
Hancock, MI 49930",Michigan,United States,Houghton,na,na,na,na,na,47.1266,-88.5832,1
23098,Project Hope St. Frances Cabrini Clinic,na,na,"1234 Porter St
Detroit, MI 48226",Michigan,United States,Wayne,na,na,na,na,na,42.3295,-83.0611,1
23097,Family Life Services,na,na,"840 Maus Ave
Ypsilanti, MI 48198",Michigan,United States,Washtenaw,na,na,na,na,na,42.235,-83.5961,2
23096,Options Resource Clinic,na,na,"575 Court St, Ste 2
West Branch, MI 48661",Michigan,United States,Ogemaw,na,na,na,na,na,44.2699,-84.2454,2
23095,Pregnancy Care Center,na,na,"121 S Garfield, Ste C
Traverse City, MI 49686",Michigan,United States,Grand Traverse,na,na,na,na,na,44.7634,-85.5946,2
23094,Pregnancy Helpline Center of Three Rivers,na,na,"172 E Michigan Ave
Three Rivers, MI 49093",Michigan,United States,Saint Joseph,na,na,na,na,na,41.9448,-85.6306,2
23093,Sturgis Pregnancy Helpline,na,na,"1125 N Nottawa St
Sturgis, MI 49091",Michigan,United States,Saint Joseph,na,na,na,na,na,41.8146,-85.4183,2
23092,Birthright of St. Joseph,na,na,"2700 Niles Ave
St. Joseph, MI 49085",Michigan,United States,Saint Joseph,na,na,na,na,na,42.087,-86.4857,1
23091,Problem Pregnancy Center,na,na,"24500 Southfield Rd
Southfield, MI 48075",Michigan,United States,Oakland,na,na,na,na,na,42.47,-83.2205,2
23090,Birthright of Macomb County,na,na,"8076 21 Mile Rd
Shelby Township, MI 48317",Michigan,United States,Oceana,na,na,na,na,na,42.6402,-83.0317,1
23089,Care Net Pregnancy Center of the EUP,na,na,"1420 Ashmun St
Sault Saint Marie, MI 49783",Michigan,United States,Chippewa,na,na,na,na,na,46.4865,-84.3539,2
23087,Life Clinic Community Resources,na,na,"4364 State St
Saginaw, MI 48603",Michigan,United States,Saginaw,na,na,na,na,na,43.4371,-84.0022,2
23085,Saginaw Pregnancy Care Center,na,na,"916 Gratiot Ave
Saginaw, MI 48602",Michigan,United States,Saginaw,na,na,na,na,na,43.4151,-83.9746,1
23084,Project Hope CCSE Pontiac Office,na,na,"76 Williams St
Pontiac, MI 48341",Michigan,United States,Oakland,na,na,na,na,na,42.6355,-83.2992,1
23083,Redford Pregnancy Care Center,na,na,"25545 W Five Mile Rd
Redford, MI 48239",Michigan,United States,Wayne,na,na,na,na,na,42.3994,-83.2945,1
23082,Spero Pregnancy Center,na,na,"1211 Griswold St
Port Huron, MI 48060",Michigan,United States,Saint Clair,na,na,na,na,na,42.9674,-82.4364,2
23081,Next Step Pregnancy Center,na,na,"263 Cesar E Chavez
Pontiac, MI 48342",Michigan,United States,Oakland,na,na,na,na,na,42.6457,-83.3006,1
23080,Pregnancy Care Center of Petoskey,na,na,"2206 Mitchell Park Dr, Unit #9
Petoskey, MI 49770",Michigan,United States,Emmet,na,na,na,na,na,45.3749,-84.9246,2
23079,Oxford Pregnancy Center,na,na,"35 N Washington St
Oxford, MI 48371",Michigan,United States,Oakland,na,na,na,na,na,42.8256,-83.2661,2
23078,Pregnancy Resource Center of Shiawassee County,na,na,"224 N Ball St
Owosso, MI 48867",Michigan,United States,Shiawassee,na,na,na,na,na,42.9993,-84.1717,2
23077,Women's Care Center,na,na,"621 E Main St
Niles, MI 49120",Michigan,United States,Berrien,na,na,na,na,na,41.8298,-86.2515,2
23076,Life Plan,na,na,"527 E Main St
Niles, MI 49120",Michigan,United States,Berrien,na,na,na,na,na,41.83,-86.2527,2
23075,Insight Pregnancy Services,na,na,"1007 W Main St
Fremont, MI 49412",Michigan,United States,Newaygo,na,na,na,na,na,43.4675,-85.9622,1
23074,Muskegon Pregnancy Services,na,na,"1775 Wells Ave
Muskegon, MI 49442",Michigan,United States,Muskegon,na,na,na,na,na,43.2386,-86.1996,2
23073,Life Choices of Central Michigan,na,na,"1985 Parkland Dr
Mt Pleasant, MI 48858",Michigan,United States,Isabella,na,na,na,na,na,43.5896,-84.7659,2
23072,Heartbeat of Monroe,na,na,"123 W First St
Monroe, MI 48161",Michigan,United States,Monroe,na,na,na,na,na,41.9163,-83.4004,2
23071,His Love Family Resources,na,na,"203 S Morenci Ave
Mio, MI 48647",Michigan,United States,Oscoda,na,na,na,na,na,44.646,-84.13,1
23070,LifeClinic Community Resources,na,na,"4818 N Saginaw Rd
Midland, MI 48640",Michigan,United States,Midland,na,na,na,na,na,43.6418,-84.2867,2
23069,Melvindale Crisis Pregnancy Center,na,na,"17729 Flint St
Melvindale, MI 48122",Michigan,United States,Wayne,na,na,na,na,na,42.2819,-83.1749,2
23067,Care Clinic,na,na,"1213 N Third St
Marquette, MI 49855",Michigan,United States,Marquette,na,na,na,na,na,46.5552,-87.3952,2
23066,Lighthouse Pregnancy Care Center,na,na,"215 Maple St
Manistee, MI 49660",Michigan,United States,Manistee,na,na,na,na,na,44.2443,-86.3236,1
23065,West Shore Family Support,na,na,"603 E Tinkham Ave
Ludington, MI 49431",Michigan,United States,Mason,na,na,na,na,na,43.9634,-86.44,1
23064,Alpha Family Center of Lowell,na,na,"519 E Main St
Lowell, MI 49331",Michigan,United States,Kent,na,na,na,na,na,42.9356,-85.3331,2
23063,AAA Pregnancy Resource Center,na,na,"32080 Schoolcraft Rd
Livonia, MI 48150",Michigan,United States,Wayne,na,na,na,na,na,42.3837,-83.3607,2
23062,Pregnancy Center Lincoln Park,na,na,"1760 Fort St
Lincoln Park, MI 48146",Michigan,United States,Wayne,na,na,na,na,na,42.2509,-83.1772,1
23061,Pregnancy Center of Lapeer,na,na,"1715 Imlay City Rd
Lapeer, MI 48446",Michigan,United States,Lapeer,na,na,na,na,na,43.0444,-83.2765,2
23060,Shared Pregnancy Women's Center,na,na,"831 N Washington Ave
Lansing, MI 48906",Michigan,United States,Clinton,na,na,na,na,na,42.7432,-84.5525,2
23058,Pregnancy Services,na,na,"6810 S Cedar St, Ste C
Lansing, MI 48911",Michigan,United States,Ingham,na,na,na,na,na,42.6583,-84.5372,2
23056,Alternatives,na,na,"4200 W Michigan Ave, Ste 100
Kalamazoo, MI 49006",Michigan,United States,Kalamazoo,na,na,na,na,na,42.2774,-85.641,2
23055,Center for Women Pregnancy Services,na,na,"500 Lansing Ave
Jackson, MI 49201",Michigan,United States,Jackson,na,na,na,na,na,42.2528,-84.4125,2
23054,Birthline Pregnancy and Parenting Center,na,na,"1000 E Porter St, Ste 1
Jackson, MI 49202",Michigan,United States,Jackson,na,na,na,na,na,42.2689,-84.3914,2
23053,New Beginnings Pregnancy Support Services,na,na,"126 W Aurora St
Ironwood, MI 49938",Michigan,United States,Gogebic,na,na,na,na,na,46.4532,-90.1709,1
23052,Walk of Life Iron Mountain,na,na,"1018 Cedar Ave
Iron Mountain, MI 49801",Michigan,United States,Dickinson,na,na,na,na,na,45.813,-88.0649,1
23051,PSIC: Positive Solutions - Informed Choices,na,na,"330 Lovell St
Ionia, MI 48846",Michigan,United States,Ionia,na,na,na,na,na,42.9867,-85.0447,2
23050,New Beginnings Mercy House,na,na,"3877 Jackman Rd
Ida, MI 48140",Michigan,United States,Monroe,na,na,na,na,na,41.8938,-83.5923,2
23048,Positive Options,na,na,"339 S River Ave
Holland, MI 49423",Michigan,United States,Ottawa,na,na,na,na,na,42.7846,-86.1087,2
23047,Helping Hands Pregnancy Resource Center,na,na,"46 S Howell St
Hillsdale, MI 49242",Michigan,United States,Hillsdale,na,na,na,na,na,41.9182,-84.6324,1
23046,Alpha Women's Center,na,na,"838 W Green St
Hastings, MI 49058",Michigan,United States,Barry,na,na,na,na,na,42.6446,-85.2996,1
23045,Care Clinic,na,na,"330 Fortress St
Gwinn, MI 49841",Michigan,United States,Marquette,na,na,na,na,na,46.3348,-87.3546,2
23044,Alpha Family Services of Greenville,na,na,"705 N Hillcrest St
Greenville, MI 48838",Michigan,United States,Montcalm,na,na,na,na,na,43.1881,-85.2707,2
23043,HELP Pregnancy Aid,na,na,"705 Bridge St NW
Grand Rapids, MI 49504",Michigan,United States,Kent,na,na,na,na,na,42.9709,-85.6855,2
23042,Pregnancy Resource Center,na,na,"415 Cherry St SE
Grand Rapids, MI 49503",Michigan,United States,Kent,na,na,na,na,na,42.9596,-85.6585,2
23041,Catholic Charities West Michigan,na,na,"40 Jefferson SE Ave
Grand Rapids, MI 49503",Michigan,United States,Kent,na,na,na,na,na,42.9619,-85.6636,1
23040,Alpha Grand Rapids,na,na,"1725 Division Ave S
Grand Rapids, MI 49507",Michigan,United States,Kent,na,na,na,na,na,42.9323,-85.6674,2
23039,Positive Options,na,na,"700 Washington Ave, Ste 130
Grand Haven, MI 49417",Michigan,United States,Ottawa,na,na,na,na,na,43.0612,-86.2228,2
23038,New Life PRC,na,na,"705 S Ostego Ave
Gaylord, MI 49734",Michigan,United States,Ostego,na,na,na,na,na,45.0204,-84.6773,1
23037,Flint Pregnancy Care Center,na,na,"5154 Miller Rd, Ste H
Flint, MI 48507",Michigan,United States,Genesee,na,na,na,na,na,42.9757,-83.7776,1
23036,Impact Pregnancy Resource Center,na,na,"2585 Lavelle Rd
Flint, MI 48504",Michigan,United States,Genesee,na,na,na,na,na,43.0444,-83.7406,2
23035,Heartbeat of Greater Flint,na,na,"320 E 4th St
Flint, MI 49502",Michigan,United States,Genesee,na,na,na,na,na,43.0146,-83.6846,1
23034,Pregnancy Resource Center of Flint,na,na,"3404 S Saginaw St
Flint, MI 48503",Michigan,United States,Genesee,na,na,na,na,na,42.9933,-83.6774,2
23033,Answer Center for Women,na,na,"2414 E Hemphill Rd
Flint, MI 48529",Michigan,United States,Genesee,na,na,na,na,na,42.9805,-83.6567,2
23032,A Woman's Pregnancy Choice,na,na,"31700 W 12 Mile Rd, Ste 102
Farmington Hills, MI 48334",Michigan,United States,Oakland,na,na,na,na,na,42.4996,-83.362,2
23031,Pregnancy Services of Delta County,na,na,"1801 Ludington St
Escanaba, MI 49829",Michigan,United States,Delta,na,na,na,na,na,45.7455,-87.0728,1
23030,Good Samaritan Family Services - Mom & Tots Center,na,na,"9100 Pleasant Hill Rd
Ellsworth, MI 49729",Michigan,United States,Antrim,na,na,na,na,na,45.164,-85.2367,1
23029,Gianna House,na,na,"21357 Redmond Ave
Eastpointe, MI 48021",Michigan,United States,Macomb,na,na,na,na,na,42.456,-82.9571,2
23028,Harbor Lights Pregnancy & Information Center,na,na,"310 Newman St
East Tawas, MI 48730",Michigan,United States,Iosco,na,na,na,na,na,44.2822,-83.4909,1
23027,Pregnancy Services,na,na,"1045 E Grand River Ave
East Lansing, MI 48823",Michigan,United States,Ingham,na,na,na,na,na,42.7317,-84.4699,2
23026,Pregnancy Aid,na,na,"15847 E 8 Mile Rd
Eastpointe, MI 48021",Michigan,United States,Macomb,na,na,na,na,na,42.4506,-82.9579,2
23025,Image of God Crisis Pregnancy Center,na,na,"4151 Seminole 
Detroit, MI 48214",Michigan,United States,Wayne,na,na,na,na,na,42.3712,-83.0058,2
23024,Detroit Pregnancy Test & Help Center,na,na,"15651 W McNichols Rd
Detroit, MI 48221",Michigan,United States,Wayne,na,na,na,na,na,42.4156,-83.2019,1
23023,Care Net Pregnancy Center Detroit,na,na,"13864 Grand River Ave
Detroit, MI 48227",Michigan,United States,Wayne,na,na,na,na,na,42.3864,-83.1812,2
23022,Delton Women's Center,na,na,"503 S Grove St
Delton, MI 49046",Michigan,United States,Barry,na,na,na,na,na,42.496,-85.4081,1
23021,The Lennon Pregnancy Center,na,na,"24275 Ann Arbor Trail
Dearborn Heights, MI 48127",Michigan,United States,Wayne,na,na,na,na,na,42.3498,-83.2758,2
23020,Beginnings Care for Life Center,na,na,"16 N Clay St
Coldwater, MI 49036",Michigan,United States,Branch,na,na,na,na,na,41.9419,-85.005,2
23019,Compassion Pregnancy Center,na,na,"37540 S Gratiot, Ste 100
Clinton Township, MI 48036",Michigan,United States,Macomb,na,na,na,na,na,42.5735,-82.8887,2
23017,AA Crisis Pregnancy Center,na,na,"520 N Main St
Cheboygan, MI 49721",Michigan,United States,Cheboygan,na,na,na,na,na,45.6473,-84.4739,2
23016,Alpha Family Center of Cedar Springs,na,na,"6 N First St
Cedar Springs, MI 49319",Michigan,United States,Kent,na,na,na,na,na,43.2237,-85.5498,2
23015,Positive Alternatives Pregnancy Center,na,na,"1596 E Caro Rd
Caro, MI 48723",Michigan,United States,Tuscola,na,na,na,na,na,43.5154,-83.3615,1
23014,"Life Resources of Northern Michigan, Inc.",na,na,"909 S Carmel St
Cadillac, MI 49601",Michigan,United States,Wexford,na,na,na,na,na,44.244,-85.3864,2
23013,Pregnancy Help Clinic,na,na,"7743 Grand River Ave, Ste 101
Brighton, MI 48114",Michigan,United States,Livingston,na,na,na,na,na,42.5633,-83.7968,2
23012,"Life Resources of Northern Michigan, Inc.",na,na,"14321 Northland Dr, Ste 2
Big Rapids, MI 49307",Michigan,United States,Mecosta,na,na,na,na,na,43.6745,-85.4844,2
23011,Care Net Pregnancy Center Berkley,na,na,"2826 Coolidge Hwy
Berkley, MI 48072",Michigan,United States,Oakland,na,na,na,na,na,42.498,-83.1834,2
23010,LifeClinic Community Resources,na,na,"2360 Midland Rd
Bay City, MI 48706",Michigan,United States,Bay,na,na,na,na,na,43.6007,-83.9579,2
23009,Alternatives,na,na,"1346 W Columbia Ave, Ste 106
Battle Creek, MI 49015",Michigan,United States,Calhoun,na,na,na,na,na,42.2979,-85.2224,2
23008,Positive Alternatives Pregnancy Center,na,na,"132 E Huron Ave
Bad Axe, MI 48413",Michigan,United States,Huron,na,na,na,na,na,43.8018,-82.9999,1
23007,Crossroads Care Center,na,na,"3205 S Blvd
Auburn Hills, MI 48326",Michigan,United States,Oakland,na,na,na,na,na,42.6212,-83.2256,2
23006,ArborWoman Health,na,na,"24 Frank Lloyd Wright Dr, Ste 2200 
Ann Arbor, MI 48106",Michigan,United States,Washtenaw,na,na,na,na,na,42.3175,-83.6828,2
23005,Options Pregnancy Center,na,na,"526 W Chisholm St
Alpena, MI 49707",Michigan,United States,Alpena,na,na,na,na,na,45.0668,-83.439,1
23004,Pregnancy Services of Gratiot County,na,na,"322 E Downie St
Alma, MI 48801",Michigan,United States,Gratiot,na,na,na,na,na,43.3801,-84.6574,2
23003,Positive Options,na,na,"4623 Lake Michigan Dr
Allendale, MI 49401",Michigan,United States,Ottawa,na,na,na,na,na,42.9727,-85.8996,2
23002,Postive Options,na,na,"114 Chestnut St
Allegan, MI 49010",Michigan,United States,Allegan,na,na,na,na,na,42.5283,-85.8505,2
23001,Care Pregnancy Center of Lenawee,na,na,"308 N Broad St
Adrian, MI 49221",Michigan,United States,Lenawee,na,na,na,na,na,41.901,-84.0318,2
22029,"Bethlehem House, Inc. Pregnancy Care Center",na,na,"33 Knipfer Ave Easthampton, MA 1027",Massachusetts,United States,Hampshire,na,na,na,na,na,42.2674,-72.6606,1
22028,Your Options Medical,na,na,"1180 Beacon St, Ste 5D Brookline, MA 02446",Massachusetts,United States,Norfolk,na,na,na,na,na,42.3443,-71.1147,2
22027,Pregnancy Care Center,na,na,"158 Mammoth Rd
Lowell, MA 01854",Massachusetts,United States,Middlesex,na,na,na,na,na,42.652,-71.336,1
22026,First Concern Pregnancy Resource Center,na,na,"91 Main St, Ste 101
Marlborough, MA 01752",Massachusetts,United States,Middlesex,na,na,na,na,na,42.3474,-71.546,1
22025,Pregnancy Help Boston,na,na,"824 Oak St, Ste 210
Brockton, MA 02301",Massachusetts,United States,Plymouth,na,na,na,na,na,42.0998,-71.0615,2
22024,Clearway Clinic,na,na,"1259 E Columbus Ave
Springfield, MA 01105",Massachusetts,United States,Hampden,na,na,na,na,na,42.0979,-72.5871,2
22023,Your Options Medical,na,na,"97 Broadway
Revere, MA 02151",Massachusetts,United States,Suffolk,na,na,na,na,na,42.4049,-71.0161,2
22022,"Pregnancy Support Services of Berkshire County, Inc",na,na,"34 Depot St, Rm 204
Pittsfield, MA 01201",Massachusetts,United States,Berkshire,na,na,na,na,na,42.4507,-73.2543,1
22021,Problem Pregnancy,na,na,"495 Pleasant St
Worcester, MA 01609",Massachusetts,United States,Worcester,na,na,na,na,na,42.2637,-71.8188,2
22020,Springfield Pregnancy Care Center,na,na,"704 Sumner Ave
Springfield, MA 01108",Massachusetts,United States,Hampden,na,na,na,na,na,42.0877,-72.5511,1
22019,Pregnancy Help Boston,na,na,"61 South Ave
Natick, MA 01760",Massachusetts,United States,Middlesex,na,na,na,na,na,42.2855,-71.3439,2
22018,Heartbeat Pregnancy Help Center,na,na,"113 Winn St
Burlington, MA 01803",Massachusetts,United States,Middlesex,na,na,na,na,na,42.4991,-71.1814,1
22017,Pregnancy Help Boston,na,na,"77 Warren St Brighton, MA 02135",Massachusetts,United States,Suffolk,na,na,na,na,na,42.3487,-71.143,2
22016,Birthright of Taunton,na,na,"468 Bay St
Taunton, MA 02780",Massachusetts,United States,Bristol,na,na,na,na,na,41.924,-71.0984,1
22015,Birthright of New Bedford,na,na,"651 Orchard St, Rm 305 New Bedford, MA 02744",Massachusetts,United States,Bristol,na,na,na,na,na,41.615,-70.9314,1
22014,Birthright of Marlborough,na,na,"277 Main St
Marlborough, MA 01752",Massachusetts,United States,Berkshire,na,na,na,na,na,42.3471,-71.5531,1
22013,Birthright of Framingham,na,na,"79A Main St
Framingham, MA 01702",Massachusetts,United States,Middlesex,na,na,na,na,na,42.2974,-71.4241,1
22012,Birthright of Falmouth,na,na,"320 Gifford St
Falmouth, MA 02540",Massachusetts,United States,Barnstable,na,na,na,na,na,41.5619,-70.6105,1
22011,Your Options Medical,na,na,"48 Main St, Ste 8
Sturbridge, MA 01566",Massachusetts,United States,Worcester,na,na,na,na,na,42.0875,-72.0607,2
22010,Clearway Clinic,na,na,"358 Shrewsbury St
Worcester, MA 01604",Massachusetts,United States,Worcester,na,na,na,na,na,42.2706,-71.7772,2
22009,New Direction Women's Center,na,na,"25 1st St
Pittsfield, MA 01201",Massachusetts,United States,Berkshire,na,na,na,na,na,42.4486,-73.2511,2
22008,Pregnancy Care Center,na,na,"124 Ames St
Lawrence, MA 01841",Massachusetts,United States,Essex,na,na,na,na,na,42.7002,-71.1823,1
22007,Pregnancy Care Center,na,na,"120 Bellevue Ave
Haverhill, MA 01830",Massachusetts,United States,Essex,na,na,na,na,na,42.778,-71.0935,1
22006,Alternatives Pregnancy Center,na,na,"466 Main St
Greenfield, MA 01301",Massachusetts,United States,Franklin,na,na,na,na,na,42.5876,-72.5969,1
22005,"Care Net Pregnancy Resource Center of North Central Massachusetts, Inc.",na,na,"515 Main St, Ste 1000
Fitchburg, MA 01420",Massachusetts,United States,Worcester,na,na,na,na,na,42.5834,-71.8,2
22004,Your Options Medical,na,na,"25 N Main St
Fall River, MA 02720",Massachusetts,United States,Bristol,na,na,na,na,na,41.7024,-71.1551,2
22003,First Concern Pregnancy Resource Center,na,na,"46 High St 
Clinton, MA 01510",Massachusetts,United States,Worcester,na,na,na,na,na,42.4168,-71.6853,1
22002,Boston Center for Pregnancy Choices,na,na,"120 Lincoln St, Ste 1A
Boston, MA 02111",Massachusetts,United States,Suffolk,na,na,na,na,na,42.3514,-71.0581,1
22001,Abundant Hope Pregnancy Resource Center,na,na,"152 Emory St, Unit 4
Attleboro, MA 02703",Massachusetts,United States,Bristol,na,na,na,na,na,41.9422,-71.2697,2
21050,Options@328,na,na,"328 N Howard St
Baltimore, MD 21201",Maryland,United States,Baltimore City,na,na,na,na,na,39.2936,-76.6199,2
21049,Heritage Pregnancy & Family Health Center,na,na,"303 E Main St
Rising Sun, MD 21911",Maryland,United States,Cecil,na,na,na,na,na,39.7004,-76.0513,2
21048,Pregnancy Support Center of Carroll County,na,na,"95 Carroll St, Ste 101 Westminster, MD 21157",Maryland,United States,Carroll,na,na,na,na,na,39.5817,-76.9923,2
21047,The Pregnancy Clinic,na,na,"934 W St
Annapolis, MD 21401",Maryland,United States,Anne Arundel,na,na,na,na,na,38.9768,-76.5094,2
21046,Choices Pregnancy Center,na,na,"505 Dutchmans Ln, B1
Easton, MD 21601",Maryland,United States,Talbot,na,na,na,na,na,38.7605,-76.0668,2
21045,Women's Care Center,na,na,"7625 Belair Rd 
Baltimore, MD 21236",Maryland,United States,Baltimore,na,na,na,na,na,39.366,-76.5174,2
21044,Mary's Center,na,na,"7567 Ritchie Hwy
Glen Burnie, MD 21061",Maryland,United States,Anne Arundel,na,na,na,na,na,39.1585,-76.6184,2
21042,Care Net Pregnancy Center of Frederick,na,na,"707 N Market St
Frederick, MD 21701",Maryland,United States,Frederick,na,na,na,na,na,39.4234,-77.4095,2
21041,Pregnancy Center North,na,na,"6805 York Rd
Baltimore, MD 21212",Maryland,United States,Baltimore,na,na,na,na,na,39.3779,-76.6083,2
21040,Christle Lighthouse Pregnancy Care Center,na,na,"6507 Old Branch Ave, Ste 102A
Camp Springs, MD 20748",Maryland,United States,Prince George,na,na,na,na,na,38.8,-76.9038,1
21039,The Pregnancy Clinic,na,na,"650 Ritchie Hwy, Ste 307
Severna Park, MD 21146",Maryland,United States,Anne Arundel,na,na,na,na,na,39.0715,-76.5413,2
21038,Women's Center West,na,na,"5411 Old Frederick Rd, Ste 1
Baltimore, MD 21229",Maryland,United States,Baltimore,na,na,na,na,na,39.2882,-76.7185,2
21035,Catoctin Pregnancy Center,na,na,"130 S Seton Ave, #3
Emmitsburg, MD 21727",Maryland,United States,Frederick,na,na,na,na,na,39.7034,-77.328,1
21032,The Pregnancy Clinic,na,na,"4341 Northview Dr
Bowie, MD 20716",Maryland,United States,Prince George,na,na,na,na,na,38.9497,-76.7353,2
21031,The LPC,na,na,"415 Main St
Laurel, MD 20707",Maryland,United States,Prince George,na,na,na,na,na,39.1066,-76.8488,2
21030,Birthright of Harford County,na,na,"38 E Gordon St
Bel Air, MD 21014",Maryland,United States,Harford,na,na,na,na,na,39.5395,-76.3523,1
21029,Forestville Pregnancy Center,na,na,"3611 Branch Ave, Ste 102
Marlow Heights, MD 20748",Maryland,United States,Prince George's,na,na,na,na,na,38.8421,-76.9492,2
21028,The James Isaac House,na,na,"​314 S Second St
Oakland, MD 21550",Maryland,United States,Garrett,na,na,na,na,na,39.4069,-79.4088,2
21027,1st Way Pregnancy Support Center,na,na,"310 Race St Cumberland, MD 21501",Maryland,United States,Allegany,na,na,na,na,na,39.6345,-78.7603,2
21025,The Catherine Foundation,na,na,"3065 Old Washington Rd
Waldorf, MD 20601",Maryland,United States,Charles,na,na,na,na,na,38.6257,-76.9077,2
21024,Birthright of Prince Frederick,na,na,"301 Steeple Chase Dr, Ste 405
Prince Frederick , MD 20678",Maryland,United States,Calvert,na,na,na,na,na,38.5515,-76.5903,1
21023,Alpha Pregnancy Center,na,na,"301 Main St, Ste 1B
Reisterstown, MD 21136",Maryland,United States,Baltimore,na,na,na,na,na,39.4623,-76.8277,2
21022,Birthright of Silver Spring,na,na,"2915 F Olney Sandy Spring Rd
Olney, MD 20832",Maryland,United States,Montgomery,na,na,na,na,na,39.1505,-77.0597,1
21020,Birthright of Annapolis,na,na,"277 K Peninsula Farm Rd, Bldg 3
Arnold, MD 21012",Maryland,United States,Anne Arundel,na,na,na,na,na,39.0557,-76.5161,1
21019,Care Net Pregnancy Center of Southern Maryland,na,na,"25484 Pt Lookout Rd, Unit 301A
Leonardtown, MD 20650",Maryland,United States,St. Mary,na,na,na,na,na,38.2998,-76.639,2
21018,Birthright of Frederick,na,na,"250 W Patrick St
Frederick, MD 21701",Maryland,United States,Frederick,na,na,na,na,na,39.4131,-77.4176,1
21016,Care Net Pregnancy Center of Southern Maryland,na,na,"2196 Solomons Island Rd, Ste 3 Prince Frederick , MD 20678",Maryland,United States,Calvert,na,na,na,na,na,38.5071,-76.556,2
21015,Alpha's Glory Pregnancy Resource Center,na,na,"219 W Bel Air Ave
Aberdeen, MD 21001",Maryland,United States,Harford,na,na,na,na,na,39.5111,-76.1679,2
21014,Care Net Pregnancy Center of Southern Maryland,na,na,"21562 Thames Ave
Lexington Park, MD 20653",Maryland,United States,St. Mary,na,na,na,na,na,38.2591,-76.4395,2
21013,Shady Grove Pregnancy Center,na,na,"16220 Frederick Rd, Ste 118 Gaithersburg , MD 20877",Maryland,United States,Montgomery,na,na,na,na,na,39.1214,-77.1773,2
21012,Rock-a-My-Baby Pregnancy Support Center,na,na,"1501 N Dukeland St Baltimore, MD 21223",Maryland,United States,Baltimore,na,na,na,na,na,39.3051,-76.6635,1
21011,Pregnancy Care Clinic of the Eastern Short,na,na,"1300 S Division St
Salisbury, MD 21804",Maryland,United States,Wicomico,na,na,na,na,na,38.3398,-75.5996,2
21010,Cecil Pregnancy & Family Resource Center,na,na,"126 E High St
Elkton, MD 21921",Maryland,United States,Cecil,na,na,na,na,na,39.6095,-75.8284,2
